Sentence #,Word,POS,Tag
,Sơn,O,I_DIST
,",",O,OTHER
,Hòa,O,B_CITY
,Bình,O,I_CITY
,.,.,O
Sentence 1147,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,Vĩnh,O,B_PRO
,Điềm,O,I_PRO
,Trung,O,I_PRO
,",",O,OTHER
,Đường,O,STREET_TYPE
,B7,O,B_STREET
,",",O,OTHER
,Xã,O,WARD_TYPE
,Vĩnh,O,B_WARD
,Hiệp,O,I_WARD
,",",O,OTHER
,Nha,O,B_DIST
,Trang,O,I_DIST
,",",O,OTHER
,Khánh,O,B_CITY
,Hòa,O,I_CITY
,.,.,O
Sentence 1148,Xã,O,WARD_TYPE
,Đức,O,B_WARD
,Chính,O,I_WARD
,",",O,OTHER
,Cẩm,O,B_DIST
,Giàng,O,I_DIST
,",",O,OTHER
,Hải,O,B_CITY
,Dương,O,I_CITY
,.,.,O
Sentence 1149,Đường,O,STREET_TYPE
,Trần,O,B_STREET
,Quý,O,I_STREET
,Khoách,O,I_STREET
,",",O,OTHER
,Phường,O,WARD_TYPE
,Tân,O,B_WARD
,Định,O,I_WARD
,",",O,OTHER
,Quận,O,DIST_TYPE
,1,O,B_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1150,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,Citi,O,B_PRO
,Soho,O,I_PRO
,",",O,OTHER
,Quận,O,DIST_TYPE
,2,O,B_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1151,Mai,O,B_STREET
,Anh,O,I_STREET
,Tuấn,O,I_STREET
,",",O,OTHER
,Đống,O,B_DIST
,Đa,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1152,Viva,O,B_PRO
,Riverside,O,I_PRO
,.,.,O
Sentence 1153,Đường,O,STREET_TYPE
,145,O,B_STREET
,",",O,OTHER
,Phước,O,B_WARD
,long,O,I_WARD
,b,O,I_WARD
,",",O,OTHER
,Quận,O,DIST_TYPE
,9,O,B_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1154,Đường,O,STREET_TYPE
,Ngô,O,B_STREET
,Gia,O,I_STREET
,Tự,O,I_STREET
,",",O,OTHER
,Phường,O,WARD_TYPE
,Ninh,O,B_WARD
,Phong,O,I_WARD
,",",O,OTHER
,Ninh,O,B_DIST
,Bình,O,I_DIST
,",",O,OTHER
,Ninh,O,B_CITY
,Bình,O,I_CITY
,.,.,O
Sentence 1155,Đường,O,STREET_TYPE
,Trung,O,B_STREET
,Mỹ,O,I_STREET
,Tây,O,I_STREET
,3,O,I_STREET
,",",O,OTHER
,Quận,O,DIST_TYPE
,12,O,B_DIST
,",",O,OTHER
,Tp.HCM,O,B_CITY
,.,.,O
Sentence 1156,Ngõ,O,NUMBER_TYPE
,379,O,NUMBER
,Đường,O,STREET_TYPE
,Đội,O,B_STREET
,Cấn,O,I_STREET
,",",O,OTHER
,Ba,O,B_DIST
,Đình,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1157,Đường,O,STREET_TYPE
,Nguyễn,O,B_STREET
,Lân,O,I_STREET
,",",O,OTHER
,Thanh,O,B_DIST
,Xuân,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1158,Đường,O,STREET_TYPE
,Dương,O,B_STREET
,Công,O,I_STREET
,Khi,O,I_STREET
,",",O,OTHER
,Xã,O,WARD_TYPE
,Tân,O,B_WARD
,Thới,O,I_WARD
,Nhì,O,I_WARD
,",",O,OTHER
,Hóc,O,B_DIST
,Môn,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1159,Hẻm,O,NUMBER_TYPE
,179,O,NUMBER
,Đường,O,STREET_TYPE
,Hòa,O,B_STREET
,Bình,O,I_STREET
,",",O,OTHER
,Tân,O,B_DIST
,Phú,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1160,Đường,O,STREET_TYPE
,Quốc,O,B_STREET
,lộ,O,I_STREET
,1A,O,I_STREET
,",",O,OTHER
,Bạc,O,B_DIST
,Liêu,O,I_DIST
,",",O,OTHER
,Bạc,O,B_CITY
,Liêu,O,I_CITY
,.,.,O
Sentence 1161,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,KDC,O,B_PRO
,Hoàng,O,I_PRO
,Hải,O,I_PRO
,",",O,OTHER
,Đường,O,STREET_TYPE
,7,O,B_STREET
,",",O,OTHER
,Phường,O,WARD_TYPE
,Bà,O,B_WARD
,Điểm,O,I_WARD
,",",O,OTHER
,Hóc,O,B_DIST
,Môn,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1162,H1,O,OTHER
,Thành,O,B_WARD
,Công,O,I_WARD
,",",O,OTHER
,Ba,O,B_DIST
,Đình,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1163,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,N05,O,B_PRO
,-,O,OTHER
,KDT,O,I_PRO
,Đông,O,I_PRO
,Nam,O,I_PRO
,Trần,O,B_STREET
,Duy,O,I_STREET
,Hưng,O,I_STREET
,",",O,OTHER
,CẦU,O,B_DIST
,GIẤY,O,I_DIST
,",",O,OTHER
,HÀ,O,B_CITY
,NỘI,O,I_CITY
,.,.,O
Sentence 1164,Phố,O,STREET_TYPE
,Chính,O,B_STREET
,Trung,O,I_STREET
,",",O,OTHER
,Gia,O,B_DIST
,Lâm,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1165,Phường,O,WARD_TYPE
,Trường,O,B_WARD
,Thạnh,O,I_WARD
,",",O,OTHER
,Đường,O,STREET_TYPE
,8,O,B_STREET
,",",O,OTHER
,Quận,O,DIST_TYPE
,9,O,B_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1166,Khu,O,B_PRO
,biệt,O,I_PRO
,thự,O,I_PRO
,Thiên,O,I_PRO
,Nga,O,I_PRO
,.,.,O
Sentence 1167,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,Cửu,O,B_PRO
,Long,O,I_PRO
,",",O,OTHER
,Phường,O,WARD_TYPE
,13,O,B_WARD
,",",O,OTHER
,Đường,O,STREET_TYPE
,Phạm,O,B_STREET
,Văn,O,I_STREET
,Đồng,O,I_STREET
,",",O,OTHER
,Bình,O,B_DIST
,Thạnh,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1168,Số,O,NUMBER_TYPE
,3,O,NUMBER
,ngõ,O,NUMBER_TYPE
,254,O,NUMBER
,Văn,O,B_STREET
,Cao,O,I_STREET
,",",O,OTHER
,Ngô,O,B_DIST
,Quyền,O,I_DIST
,",",O,OTHER
,Hải,O,B_CITY
,Phòng,O,I_CITY
,.,.,O
Sentence 1169,Đường,O,STREET_TYPE
,Huỳnh,O,B_STREET
,Thiện,O,I_STREET
,Lộc,O,I_STREET
,",",O,OTHER
,Tân,O,B_DIST
,Phú,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1170,Chi,O,B_STREET
,Lăng,O,I_STREET
,",",O,OTHER
,phường,O,WARD_TYPE
,9,O,B_WARD
,",",O,OTHER
,thành,O,DIST_TYPE
,phố,O,DIST_TYPE
,Đà,O,B_DIST
,Lạt.,O,I_DIST
,.,.,O
Sentence 1171,Phường,O,WARD_TYPE
,7,O,B_WARD
,",",O,OTHER
,Đường,O,STREET_TYPE
,Lý,O,B_STREET
,Chính,O,I_STREET
,Thắng,O,I_STREET
,",",O,OTHER
,Quận,O,DIST_TYPE
,3,O,B_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1172,Chợ,O,B_PRO
,Bao,O,I_PRO
,Bì,O,I_PRO
,-,O,OTHER
,Phố,O,STREET_TYPE
,Phố,O,B_STREET
,Nối,O,I_STREET
,",",O,OTHER
,Mỹ,O,B_DIST
,Hào,O,I_DIST
,",",O,OTHER
,Hưng,O,B_CITY
,Yên,O,I_CITY
,.,.,O
Sentence 1173,Đường,O,STREET_TYPE
,7,O,B_STREET
,",",O,OTHER
,Hiệp,O,B_WARD
,Bình,O,I_WARD
,Chánh,O,I_WARD
,",",O,OTHER
,Thủ,O,B_DIST
,Đức,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1174,Phường,O,WARD_TYPE
,Văn,O,B_WARD
,Quán,O,I_WARD
,",",O,OTHER
,Đường,O,STREET_TYPE
,Nguyễn,O,B_STREET
,Trãi,O,I_STREET
,",",O,OTHER
,Hà,O,B_DIST
,Đông,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1175,Đường,O,STREET_TYPE
,Xa,O,B_STREET
,Lộ,O,I_STREET
,Hà,O,I_STREET
,Nội,O,I_STREET
,",",O,OTHER
,phường,O,WARD_TYPE
,An,O,B_WARD
,Phú,O,I_WARD
,",",O,OTHER
,Quận,O,DIST_TYPE
,2,O,B_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1176,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,Nam,O,B_PRO
,Trân,O,I_PRO
,Central,O,I_PRO
,Park,O,I_PRO
,",",O,OTHER
,LiÊn,O,B_DIST
,Chiểu,O,I_DIST
,",",O,OTHER
,Đà,O,B_CITY
,Nẵng,O,I_CITY
,.,.,O
Sentence 1177,Đồng,O,B_STREET
,Khởi,O,I_STREET
,",",O,OTHER
,Vĩnh,O,B_DIST
,Cửu,O,I_DIST
,",",O,OTHER
,Đồng,O,B_CITY
,Nai,O,I_CITY
,.,.,O
Sentence 1178,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,Khu,O,B_PRO
,đô,O,I_PRO
,thị,O,I_PRO
,Nam,O,I_PRO
,Trung,O,I_PRO
,Yên,O,I_PRO
,",",O,OTHER
,Cầu,O,B_DIST
,Giấy,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1179,Vĩnh,O,B_WARD
,Ngọc,O,I_WARD
,_,O,OTHER
,Đông,O,B_DIST
,Anh,O,I_DIST
,-,O,OTHER
,Chân,O,OTHER
,cầu,O,OTHER
,...,O,OTHER
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1180,Xã,O,WARD_TYPE
,Đông,O,B_WARD
,Anh,O,I_WARD
,",",O,OTHER
,Đông,O,B_DIST
,Sơn,O,I_DIST
,",",O,OTHER
,Thanh,O,B_CITY
,Hóa,O,I_CITY
,.,.,O
Sentence 1181,Đường,O,STREET_TYPE
,Hoàng,O,B_STREET
,Cơ,O,I_STREET
,Thạch,O,I_STREET
,",",O,OTHER
,Phường,O,WARD_TYPE
,Hòa,O,B_WARD
,Hải,O,I_WARD
,",",O,OTHER
,Ngũ,O,B_DIST
,Hành,O,I_DIST
,Sơn,O,I_DIST
,",",O,OTHER
,Đà,O,B_CITY
,Nẵng,O,I_CITY
,.,.,O
Sentence 1182,Đường,O,STREET_TYPE
,Định,O,B_STREET
,Công,O,I_STREET
,THượng,O,I_STREET
,",",O,OTHER
,Hoàng,O,B_DIST
,Mai,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1183,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,VCN,O,B_PRO
,-,O,OTHER
,Phước,O,B_DIST
,Long,O,I_DIST
,",",O,OTHER
,Đường,O,STREET_TYPE
,A4,O,B_STREET
,",",O,OTHER
,Phường,O,WARD_TYPE
,Phước,O,B_WARD
,Hải,O,I_WARD
,",",O,OTHER
,Nha,O,B_DIST
,Trang,O,I_DIST
,",",O,OTHER
,Khánh,O,B_CITY
,Hòa,O,I_CITY
,.,.,O
Sentence 1184,Đường,O,STREET_TYPE
,Tây,O,B_STREET
,Thành,O,I_STREET
,",",O,OTHER
,Phường,O,WARD_TYPE
,Quang,O,B_WARD
,Trung,O,I_WARD
,",",O,OTHER
,Hưng,O,B_DIST
,Yên,O,I_DIST
,",",O,OTHER
,Hưng,O,B_CITY
,Yên,O,I_CITY
,.,.,O
Sentence 1185,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,Khu,O,B_PRO
,đô,O,I_PRO
,thị,O,I_PRO
,Xuân,O,I_PRO
,Phương,O,I_PRO
,",",O,OTHER
,Nam,O,B_DIST
,Từ,O,I_DIST
,Liêm,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1186,Dự,O,PRO_TYPE
,Án,O,PRO_TYPE
,River,O,B_PRO
,Park,O,I_PRO
,Vành,O,I_PRO
,Đai,O,I_PRO
,trong,O,I_PRO
,Quận,O,DIST_TYPE
,9,O,B_DIST
,HCM,O,B_CITY
,.,.,O
Sentence 1187,Đường,O,STREET_TYPE
,Ngô,O,B_STREET
,Chí,O,I_STREET
,Quốc,O,I_STREET
,",",O,OTHER
,P.,O,WARD_TYPE
,Bình,O,B_WARD
,Chiểu,O,I_WARD
,",",O,OTHER
,Q.,O,DIST_TYPE
,Thủ,O,B_DIST
,Đức,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1188,Xã,O,WARD_TYPE
,Tân,O,B_WARD
,Kim,O,I_WARD
,",",O,OTHER
,Cần,O,B_DIST
,Giuộc,O,I_DIST
,",",O,OTHER
,Long,O,B_CITY
,An,O,I_CITY
,.,.,O
Sentence 1189,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,Gardenia,O,B_PRO
,Tân,O,I_PRO
,Cảng,O,I_PRO
,",",O,OTHER
,Quận,O,DIST_TYPE
,9,O,B_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1190,Xã,O,WARD_TYPE
,Thị,O,WARD_TYPE
,trấn,O,WARD_TYPE
,Văn,O,B_WARD
,Giang,O,I_WARD
,",",O,OTHER
,Văn,O,B_DIST
,Giang,O,I_DIST
,",",O,OTHER
,Hưng,O,B_CITY
,Yên,O,I_CITY
,.,.,O
Sentence 1191,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,Vĩnh,O,B_PRO
,Lộc,O,I_PRO
,Garden,O,I_PRO
,",",O,OTHER
,Bình,O,B_DIST
,Chánh,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1192,Láng,O,B_STREET
,",",O,OTHER
,Đống,O,B_DIST
,Đa,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1193,Đường,O,STREET_TYPE
,Hoàng,O,B_STREET
,Sâm,O,I_STREET
,",",O,OTHER
,Cầu,O,B_DIST
,Giấy,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1194,Đường,O,STREET_TYPE
,Lê,O,B_STREET
,Lai,O,I_STREET
,",",O,OTHER
,Phường,O,WARD_TYPE
,An,O,B_WARD
,Cư,O,I_WARD
,",",O,OTHER
,Ninh,O,B_DIST
,Kiều,O,I_DIST
,",",O,OTHER
,Cần,O,B_CITY
,Thơ,O,I_CITY
,.,.,O
Sentence 1195,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,Sài,O,B_PRO
,Gòn,O,I_PRO
,Mia,O,I_PRO
,",",O,OTHER
,9A,O,B_STREET
,",",O,OTHER
,Bình,O,B_WARD
,Hưng,O,I_WARD
,",",O,OTHER
,Bình,O,B_DIST
,Chánh,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1196,Đường,O,STREET_TYPE
,Nguyễn,O,B_STREET
,Văn,O,I_STREET
,Cừ,O,I_STREET
,",",O,OTHER
,Phường,O,WARD_TYPE
,Gia,O,B_WARD
,Thụy,O,I_WARD
,",",O,OTHER
,Long,O,B_DIST
,Biên,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1197,Đường,O,STREET_TYPE
,Bình,O,B_STREET
,Chuẩn,O,I_STREET
,",",O,OTHER
,Thuận,O,B_DIST
,An,O,I_DIST
,",",O,OTHER
,Bình,O,B_CITY
,Dương,O,I_CITY
,.,.,O
Sentence 1198,254/B,O,NUMBER
,hem,O,NUMBER_TYPE
,8,O,NUMBER
,Đường,O,STREET_TYPE
,Trần,O,B_STREET
,Hưng,O,I_STREET
,Đạo,O,I_STREET
,",",O,OTHER
,Long,O,B_DIST
,Xuyên,O,I_DIST
,",",O,OTHER
,An,O,B_CITY
,Giang,O,I_CITY
,.,.,O
Sentence 1199,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,Căn,O,B_PRO
,hộ,O,I_PRO
,8X,O,I_PRO
,Đầm,O,I_PRO
,Sen,O,I_PRO
,",",O,OTHER
,Tân,O,B_DIST
,Phú,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1200,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,Him,O,B_PRO
,Lam,O,I_PRO
,Thạch,O,I_PRO
,Bàn,O,I_PRO
,2,O,I_PRO
,",",O,OTHER
,Long,O,B_DIST
,Biên,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1201,Đường,O,STREET_TYPE
,An,O,B_STREET
,Thượng,O,I_STREET
,18,O,I_STREET
,",",O,OTHER
,Ngũ,O,B_DIST
,Hành,O,I_DIST
,Sơn,O,I_DIST
,",",O,OTHER
,Đà,O,B_CITY
,Nẵng,O,I_CITY
,.,.,O
Sentence 1202,Đường,O,STREET_TYPE
,Hòa,O,B_STREET
,Hưng,O,I_STREET
,",",O,OTHER
,Quận,O,DIST_TYPE
,1,O,B_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1203,Đường,O,STREET_TYPE
,An,O,B_STREET
,Thượng,O,I_STREET
,17,O,I_STREET
,",",O,OTHER
,Phường,O,WARD_TYPE
,Mỹ,O,B_WARD
,An,O,I_WARD
,",",O,OTHER
,Ngũ,O,B_DIST
,Hành,O,I_DIST
,Sơn,O,I_DIST
,",",O,OTHER
,Đà,O,B_CITY
,Nẵng,O,I_CITY
,.,.,O
Sentence 1204,Phố,O,STREET_TYPE
,Việt,O,B_STREET
,Hưng,O,I_STREET
,",",O,OTHER
,Long,O,B_DIST
,Biên,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1205,126/16,O,NUMBER
,Đường,O,STREET_TYPE
,Phạm,O,B_STREET
,Thế,O,I_STREET
,Hiển,O,I_STREET
,",",O,OTHER
,Phường,O,WARD_TYPE
,2,O,B_WARD
,",",O,OTHER
,Quận,O,DIST_TYPE
,8,O,B_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1206,Đường,O,STREET_TYPE
,T1,O,B_STREET
,",",O,OTHER
,Tân,O,B_DIST
,Phú,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1207,Xã,O,WARD_TYPE
,Núi,O,B_WARD
,Thành,O,I_WARD
,",",O,OTHER
,Núi,O,B_DIST
,Thành,O,I_DIST
,",",O,OTHER
,Quảng,O,B_CITY
,Nam,O,I_CITY
,.,.,O
Sentence 1208,Ngõ,O,NUMBER_TYPE
,số,O,NUMBER_TYPE
,2,O,NUMBER
,Cát,O,B_WARD
,Bi,O,I_WARD
,-,O,OTHER
,Q.,O,DIST_TYPE
,Hải,O,B_DIST
,An,O,I_DIST
,.,.,O
Sentence 1209,Đường,O,STREET_TYPE
,Trường,O,B_STREET
,Sơn,O,I_STREET
,",",O,OTHER
,Tân,O,B_DIST
,Bình,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1210,Đường,O,STREET_TYPE
,Thạnh,O,B_STREET
,Hòa,O,I_STREET
,",",O,OTHER
,Mỹ,O,B_DIST
,Tho,O,I_DIST
,",",O,OTHER
,Tiền,O,B_CITY
,Giang,O,I_CITY
,.,.,O
Sentence 1211,Đường,O,STREET_TYPE
,Yết,O,B_STREET
,Kiêu,O,I_STREET
,",",O,OTHER
,Yên,O,B_DIST
,Bái,O,I_DIST
,",",O,OTHER
,Yên,O,B_CITY
,Bái,O,I_CITY
,.,.,O
Sentence 1212,Đường,O,STREET_TYPE
,Nguyễn,O,B_STREET
,Văn,O,I_STREET
,Thạnh,O,I_STREET
,",",O,OTHER
,Thủ,O,B_DIST
,Dầu,O,I_DIST
,Một,O,I_DIST
,",",O,OTHER
,Bình,O,B_CITY
,Dương,O,I_CITY
,.,.,O
Sentence 1213,Đường,O,STREET_TYPE
,Ngô,O,B_STREET
,Thì,O,I_STREET
,Sỹ,O,I_STREET
,",",O,OTHER
,Phường,O,WARD_TYPE
,4,O,B_WARD
,",",O,OTHER
,Đà,O,B_DIST
,Lạt,O,I_DIST
,",",O,OTHER
,Lâm,O,B_CITY
,Đồng,O,I_CITY
,.,.,O
Sentence 1214,Đường,O,STREET_TYPE
,Tân,O,B_STREET
,Hưng,O,I_STREET
,",",O,OTHER
,Quận,O,DIST_TYPE
,5,O,B_DIST
,",",O,OTHER
,Tp.HCM,O,B_CITY
,.,.,O
Sentence 1215,phố,O,STREET_TYPE
,bạch,O,B_STREET
,mai,O,I_STREET
,",",O,OTHER
,hai,O,B_DIST
,bà,O,I_DIST
,trưng,O,I_DIST
,",",O,OTHER
,hà,O,B_CITY
,nội,O,I_CITY
,.,.,O
Sentence 1216,Đường,O,STREET_TYPE
,B184,O,B_STREET
,",",O,OTHER
,Thuận,O,B_DIST
,An,O,I_DIST
,",",O,OTHER
,Bình,O,B_CITY
,Dương,O,I_CITY
,.,.,O
Sentence 1217,11,O,NUMBER
,Đường,O,STREET_TYPE
,Nguyễn,O,B_STREET
,Cảnh,O,I_STREET
,Dị,O,I_STREET
,",",O,OTHER
,Tân,O,B_DIST
,Bình,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1218,Tổ,O,NUMBER_TYPE
,28,O,NUMBER
,Phố,O,STREET_TYPE
,Trần,O,B_STREET
,Bình,O,I_STREET
,",",O,OTHER
,Cầu,O,B_DIST
,Giấy,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1219,Đường,O,STREET_TYPE
,Tân,O,B_STREET
,Thái,O,I_STREET
,1,O,I_STREET
,",",O,OTHER
,Phường,O,WARD_TYPE
,Phước,O,B_WARD
,Mỹ,O,I_WARD
,",",O,OTHER
,Sơn,O,B_DIST
,Trà,O,I_DIST
,",",O,OTHER
,Đà,O,B_CITY
,Nẵng,O,I_CITY
,.,.,O
Sentence 1220,Đường,O,STREET_TYPE
,Đặng,O,B_STREET
,Đình,O,I_STREET
,Vân,O,I_STREET
,",",O,OTHER
,Thanh,O,B_DIST
,Khê,O,I_DIST
,",",O,OTHER
,Đà,O,B_CITY
,Nẵng,O,I_CITY
,.,.,O
Sentence 1221,Đường,O,STREET_TYPE
,35,O,B_STREET
,",",O,OTHER
,Thủ,O,B_DIST
,Đức,O,I_DIST
,",",O,OTHER
,Tp.HCM,O,B_CITY
,.,.,O
Sentence 1222,Đường,O,STREET_TYPE
,số,O,B_STREET
,6,O,I_STREET
,",",O,OTHER
,Hiệp,O,B_WARD
,Bình,O,I_WARD
,Phước,O,I_WARD
,",",O,OTHER
,Thủ,O,B_DIST
,Đức,O,I_DIST
,.,.,O
Sentence 1223,Đường,O,STREET_TYPE
,ĐT,O,B_STREET
,747,O,I_STREET
,",",O,OTHER
,Phường,O,WARD_TYPE
,Thái,O,B_WARD
,Hòa,O,I_WARD
,",",O,OTHER
,Tân,O,B_DIST
,Uyên,O,I_DIST
,",",O,OTHER
,Bình,O,B_CITY
,Dương,O,I_CITY
,.,.,O
Sentence 1224,Đối,O,B_PRO
,diện,O,I_PRO
,SVĐ,O,I_PRO
,Mỹ,O,I_PRO
,Đình,O,I_PRO
,-,O,OTHER
,Đường,O,STREET_TYPE
,Lê,O,B_STREET
,Quang,O,I_STREET
,Đạo,O,I_STREET
,",",O,OTHER
,Nam,O,B_DIST
,Từ,O,I_DIST
,Liêm,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1225,Đường,O,STREET_TYPE
,Hoàng,O,B_STREET
,Sa,O,I_STREET
,",",O,OTHER
,Phú,O,B_DIST
,Nhuận,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1226,Dự,O,PRO_TYPE
,án,O,PRO_TYPE
,Phú,O,B_PRO
,Hoàng,O,I_PRO
,Anh,O,I_PRO
,",",O,OTHER
,Nhà,O,B_DIST
,Bè,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1227,Đường,O,STREET_TYPE
,27,O,B_STREET
,",",O,OTHER
,Thủ,O,B_DIST
,Đức,O,I_DIST
,",",O,OTHER
,Hồ,O,B_CITY
,Chí,O,I_CITY
,Minh,O,I_CITY
,.,.,O
Sentence 1228,Đường,O,STREET_TYPE
,6,O,B_STREET
,",",O,OTHER
,Thủ,O,B_DIST
,Dầu,O,I_DIST
,Một,O,I_DIST
,",",O,OTHER
,Bình,O,B_CITY
,Dương,O,I_CITY
,.,.,O
Sentence 1229,Ngõ,O,NUMBER_TYPE
,102,O,NUMBER
,Trường,O,B_STREET
,Chinh,O,I_STREET
,",",O,OTHER
,Phương,O,B_WARD
,Mai,O,I_WARD
,",",O,OTHER
,Đống,O,B_DIST
,Đa,O,I_DIST
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1230,Phố,O,STREET_TYPE
,Trạm,O,B_STREET
,",",O,OTHER
,tổ,O,NUMBER_TYPE
,12,O,NUMBER
,phường,O,WARD_TYPE
,Long,O,B_WARD
,Biên,O,I_WARD
,",",O,OTHER
,Hà,O,B_CITY
,Nội,O,I_CITY
,.,.,O
Sentence 1231,Đường,O,STREET_TYPE
,Nhị,O,B_STREET
,Châu,O,I_STREET
